X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
9.2017,-17.0751,-18.248,-18.7047,-18.9057,-18.9411,0.4626,7.9906,-0.6591,11.6744,0.2065,1.522,0.405,1.216,-9.8608
9.3365,-18.5162,-19.3087,-19.5551,-19.5725,-19.7082,0.2387,7.3247,-0.0565,11.6366,0.468,4.133,0.129,2.722,-9.393
9.3719,-17.8653,-18.8873,-19.2148,-19.2671,-19.4025,0.2893,7.3316,-0.5504,11.6149,0.058,4.196,0.071,2.574,-9.9223
9.5307,-16.0549,-17.7247,-18.4348,-18.7636,-18.948,0.6808,8.6683,-1.8066,15.2306,2.107,1.091,0.491,0.585,-11.3373
10.7658,-18.762,-20.4232,-21.1498,-21.476,-21.7107,0.7355,8.6624,-1.259,12.5227,-0.4476,4.391,0.506,4.885,-12.0248
10.0713,-17.6529,-19.1152,-19.7789,-20.0748,-20.2347,0.647,8.5397,-0.7177,11.8956,-0.1003,2.32,0.4,2.3,-10.789
10.4857,-18.7176,-20.2729,-20.9406,-21.2225,-21.4295,0.6389,9.2596,-0.8345,12.373,-0.5579,1.591,0.551,2.198,-11.3202
9.8033,-18.4209,-19.3978,-19.8109,-20.0395,-20.35,0.3946,7.4945,-0.2054,14.8797,1.2487,5.729,0.16,3.672,-10.0087
8.2262,-16.2261,-17.1394,-17.4969,-17.653,-17.7197,0.3909,7.3793,-0.9703,11.3594,-0.5013,1.057,0.0,0.63,-9.1965
10.2526,-17.7312,-19.4307,-20.1501,-20.4907,-20.7607,0.6851,8.6111,-1.4468,15.1684,1.4491,2.622,0.411,2.166,-11.6994
10.8646,-19.2742,-20.9069,-21.6296,-21.9353,-22.1868,0.7233,9.2767,-0.9659,12.7833,0.1341,2.61,0.662,4.164,-11.8305
10.6161,-18.1158,-20.0699,-20.8236,-21.1498,-21.4489,0.7221,8.6632,-0.7157,14.4905,1.4285,3.915,0.406,3.647,-11.3318
9.8568,-18.267,-19.3854,-19.8888,-20.1128,-20.3323,0.4644,7.61,-0.251,11.855,0.427,5.388,0.04,3.262,-10.1078
10.0048,-18.951,-20.0031,-20.4725,-20.6463,-20.7402,0.4583,7.8708,0.0354,11.9628,-0.8746,4.668,0.0,2.78,-9.9694
10.1838,-18.0837,-19.4087,-20.0541,-20.3429,-20.5039,0.6223,8.6478,-0.9024,12.0406,-0.7538,2.445,0.508,2.12,-11.0862
8.9138,-16.845,-17.8351,-18.2901,-18.4356,-18.6293,0.4613,7.5745,-0.5069,11.5368,-0.3923,1.74,0.496,1.532,-9.4207
10.5082,-18.6178,-20.2424,-20.913,-21.2099,-21.4629,0.6624,8.4571,-0.1032,12.2974,0.4267,4.236,0.159,2.933,-10.6114
10.5646,-18.3754,-20.0328,-20.7729,-21.0811,-21.2229,0.7074,8.6025,-1.193,12.3713,-0.2697,3.752,0.5,3.988,-11.7576
10.0633,-17.4018,-18.6154,-19.3842,-19.7414,-19.8773,0.6966,8.5502,-1.3508,12.1285,1.0783,2.279,0.421,2.228,-11.4141
9.8646,-18.8079,-19.9482,-20.3971,-20.5578,-20.7441,0.415,7.6349,0.1735,11.9526,-0.7294,5.197,0.0,3.097,-9.6912
9.5032,-18.1387,-19.0703,-19.4246,-19.5505,-19.7221,0.2977,7.4243,-0.2907,14.5002,1.4351,4.434,0.184,2.865,-9.7939
9.4061,-18.18,-19.0009,-19.3746,-19.5062,-19.5573,0.3444,7.2649,-0.2928,11.6669,-0.3374,4.772,0.0,2.845,-9.6989
8.8071,-17.1131,-17.9323,-18.3418,-18.4836,-18.7026,0.391,7.433,-0.5953,11.5121,-0.4959,1.942,0.0,1.156,-9.4024
10.073,-16.9518,-18.6061,-19.3439,-19.6832,-19.9405,0.6823,9.2494,-1.5672,13.7194,1.6413,1.03,1.0,0.8,-11.6402
8.1029,-14.5423,-15.7046,-16.0889,-16.2194,-16.397,0.43,7.5759,-1.6256,11.1745,-0.5862,0.737,0.129,0.468,-9.7285
8.403,-16.4318,-17.2332,-17.5699,-17.6618,-17.7954,0.3375,7.7005,-1.4071,11.3681,-0.2744,0.88,0.336,0.56,-9.8101
9.404,-17.9086,-18.9478,-19.3251,-19.4734,-19.6305,0.3821,7.2568,-0.3278,11.6621,0.1568,4.775,0.042,2.914,-9.7318
10.3317,-19.3257,-20.4977,-21.0395,-21.289,-21.4437,0.4957,8.1403,0.2788,13.7111,0.4124,5.06,0.112,3.103,-10.0529
9.2655,-17.268,-18.3224,-18.7894,-19.003,-19.171,0.4516,7.5673,-0.383,11.6085,-0.0438,2.878,0.016,1.735,-9.6485
10.0589,-17.0334,-18.5949,-19.3278,-19.6496,-19.9277,0.692,9.6232,-1.5858,11.8909,-0.5829,0.655,0.968,1.59,-11.6447
9.5685,-18.2236,-19.2175,-19.7037,-19.9366,-20.2207,0.4032,7.5795,0.0474,11.8022,-1.0633,4.167,0.095,2.635,-9.5211
9.2073,-16.8074,-17.8964,-18.394,-18.5206,-18.8954,0.4886,7.5741,-0.828,15.1684,1.2954,2.616,0.001,1.559,-10.0353
9.4958,-18.3279,-19.2632,-19.7218,-19.9052,-20.1031,0.4428,8.3105,0.1009,11.8071,-0.5188,1.558,0.604,0.898,-9.3949
10.0023,-17.2747,-18.8502,-19.5524,-19.8645,-20.1186,0.6845,8.7084,-1.7112,14.5434,0.8133,1.846,0.458,1.588,-11.7135
11.1346,-19.4327,-21.3645,-22.1044,-22.4886,-22.6988,0.7243,8.6026,-0.8883,13.2637,0.0088,7.489,0.361,6.141,-12.0229
10.7172,-18.5943,-20.2393,-20.9629,-21.3168,-21.5571,0.662,8.5975,-0.0804,12.4819,-0.8166,4.834,0.6,4.135,-10.7976
9.4887,-16.0882,-17.3602,-18.0431,-18.3297,-18.5053,0.5627,8.3837,-0.8959,13.2076,0.2955,1.486,0.384,1.085,-10.3846
10.9543,-19.5145,-21.2047,-21.9064,-22.2224,-22.4906,0.7141,8.8671,-0.8075,12.9868,0.757,4.509,0.94,0.419,-11.7618
9.2915,-17.9746,-18.8804,-19.2144,-19.311,-19.3808,0.3195,7.2816,-0.372,11.6161,0.3294,4.045,0.222,2.557,-9.6635
10.5239,-18.3263,-20.0011,-20.7248,-21.0665,-21.3016,0.6923,9.0546,-1.4335,14.0244,0.443,2.238,0.799,3.149,-11.9574
10.0226,-17.6222,-18.8606,-19.5146,-19.8522,-20.1392,0.5693,7.5509,-0.9542,11.8327,-0.008,6.888,0.073,4.249,-10.9768
8.6923,-14.7685,-16.051,-16.6321,-16.9172,-16.8473,0.5653,8.1761,-2.2756,11.3277,1.0552,0.723,0.178,0.429,-10.968
9.2826,-16.96,-18.0179,-18.4601,-18.6832,-18.7311,0.4376,7.6241,-0.8534,11.5379,0.2036,2.698,0.004,1.607,-10.136
10.2603,-18.7086,-19.9115,-20.4779,-20.7493,-20.9152,0.5416,8.7106,-0.0218,12.1433,-0.5547,2.395,0.292,1.467,-10.2821
9.4812,-15.7786,-17.4494,-18.122,-18.3374,-18.596,0.6526,8.1099,-1.5608,14.3771,1.5191,1.996,0.425,1.458,-11.042
10.7891,-18.6229,-20.3468,-21.1255,-21.4704,-21.7651,0.7528,9.0836,-1.1682,13.3899,0.2482,2.857,0.737,5.211,-11.9573
10.3023,-17.8718,-19.3198,-20.0347,-20.3528,-20.6269,0.6951,8.9119,-0.983,12.2913,-0.0623,2.075,0.718,3.492,-11.2853
9.1008,-17.614,-18.5223,-18.9226,-18.7908,-18.6227,0.3897,7.1299,-0.6191,11.5706,-0.3456,3.855,0.027,2.344,-9.7199
9.801,-17.7744,-19.0918,-19.6025,-19.7516,-19.8376,0.4734,7.3988,-0.4301,12.1306,-0.3192,6.386,0.151,4.06,-10.231
9.6604,-16.3431,-17.9249,-18.6642,-18.9792,-19.2826,0.7029,8.7012,-1.8838,14.7103,1.4728,1.272,0.797,0.431,-11.5442
10.2045,-18.33,-19.4576,-20.0591,-20.3475,-20.4991,0.5559,8.4448,0.0396,13.6793,1.2022,3.06,0.315,2.383,-10.1649
9.6677,-18.4019,-19.4741,-19.9343,-20.1135,-20.2784,0.4509,8.3401,0.0153,11.8776,0.1648,1.757,0.542,1.612,-9.6524
9.6193,-18.3678,-19.0457,-19.4474,-19.5108,-19.5904,0.3869,7.0432,-0.3498,11.7403,-0.5202,7.92,0.191,5.22,-9.9691
11.1083,-19.8604,-21.5988,-22.3394,-22.691,-22.9051,0.7154,8.7742,-0.7799,13.3975,0.2286,5.898,0.629,6.467,-11.8882
8.4488,-17.2629,-17.9247,-18.1504,-18.2095,-18.349,0.2314,8.0197,-0.3601,11.406,-0.505,0.635,0.478,0.464,-8.8089
10.5705,-19.6428,-21.0198,-21.7108,-22.0802,-22.3151,0.613,8.362,1.3698,12.76,-0.1251,5.283,0.052,3.26,-9.2007
9.6605,-17.7185,-18.6982,-19.1966,-19.4124,-19.6072,0.4774,8.3705,-0.5863,14.2373,1.2674,1.766,0.333,0.943,-10.2468
10.2573,-18.2531,-19.7451,-20.4113,-20.75,-21.0027,0.5999,8.4345,0.4461,12.1869,-0.4983,3.321,0.0,1.979,-9.8112
9.2682,-17.9631,-18.8263,-19.1596,-19.2827,-19.2945,0.3449,7.119,-0.1221,12.9871,0.6827,4.768,0.46,3.141,-9.3903
9.5782,-17.9235,-18.5528,-19.1262,-19.4088,-19.661,0.5348,7.5393,-0.4328,11.7242,0.6512,4.241,0.074,2.652,-10.011
9.5009,-17.6769,-18.7378,-19.2155,-19.407,-19.5267,0.4695,8.2144,-0.4209,13.6793,1.1674,1.757,0.021,1.048,-9.9218
9.677,-19.2186,-20.0756,-20.4663,-20.6129,-20.7912,0.3534,8.253,0.2773,11.9264,0.2712,2.058,0.185,1.232,-9.3997
9.4699,-18.5964,-19.5376,-19.91,-19.9807,-20.0485,0.3797,7.8373,-0.2289,11.7765,0.0347,2.339,0.205,1.805,-9.6988
9.9305,-17.0123,-18.5477,-19.2261,-19.5614,-19.7761,0.645,8.5275,-1.3003,13.096,0.36,2.087,0.463,1.722,-11.2308
9.446,-17.1545,-18.299,-18.8835,-19.1157,-19.4874,0.5732,8.068,-0.4074,11.685,0.3471,1.95,0.195,1.154,-9.8534
10.5893,-18.1179,-19.9005,-20.6405,-20.9854,-21.2527,0.7004,9.3553,-1.2031,14.1837,0.5106,1.711,0.524,2.637,-11.7924
10.5841,-18.6807,-20.3102,-21.0574,-21.3911,-21.6628,0.7162,9.1785,-1.3082,13.8237,0.5352,1.984,0.631,3.797,-11.8923
10.0938,-16.378,-18.2468,-19.02,-19.4895,-19.6831,0.7214,8.0117,-0.9003,12.9861,0.9091,4.48,0.398,3.742,-10.9941
10.2442,-18.6063,-19.8046,-20.3785,-20.6135,-20.7763,0.5673,8.6271,-0.2637,12.1353,0.2073,2.67,0.731,2.817,-10.5079
10.3661,-17.7358,-19.3828,-20.1491,-20.5111,-20.7354,0.7241,8.8055,-1.4951,15.0388,1.3586,2.466,0.406,1.903,-11.8612
10.1842,-18.0284,-19.3139,-19.9624,-20.2791,-20.4411,0.6186,8.0655,-0.6792,12.3835,-0.4996,4.594,0.02,2.742,-10.8634
11.1322,-19.9015,-21.6624,-22.4262,-22.8081,-23.0504,0.7038,8.5454,-0.888,13.3942,0.1812,7.945,0.25,5.256,-12.0202
9.9911,-18.1828,-19.5907,-20.1467,-20.3521,-20.6451,0.4696,7.8033,0.0836,11.9745,0.2879,5.254,0.178,3.521,-9.9075
10.6304,-18.829,-20.37,-21.1064,-21.4098,-21.6658,0.7029,8.81,-1.2553,12.5277,-1.0186,3.244,0.85,3.845,-11.8857
9.0148,-17.5224,-18.3072,-18.7778,-19.0252,-19.1378,0.4519,7.8011,-0.3713,11.6192,-0.3591,1.436,0.831,0.345,-9.3861
9.6848,-18.4668,-19.4853,-19.8606,-19.9244,-19.9907,0.4051,7.4067,-0.1474,11.7888,-0.3331,5.54,0.106,3.438,-9.8322
10.0144,-17.5435,-19.1161,-19.7382,-20.0025,-20.1929,0.6001,8.0455,-0.7632,11.8917,0.3096,3.862,0.0,2.301,-10.7776
9.4382,-17.5616,-18.466,-18.9091,-19.0223,-19.1768,0.4496,7.6262,-0.5897,13.1286,-0.3422,3.226,0.211,1.977,-10.0279
9.2825,-17.8228,-18.8388,-19.2305,-19.2249,-19.2182,0.3716,7.0091,-1.5964,11.6438,-0.036,5.494,0.057,3.419,-10.8789
10.401,-18.535,-19.7889,-20.4654,-20.8032,-21.0682,0.6152,8.5429,-0.0934,12.1657,0.246,3.446,0.08,2.232,-10.4944
9.5214,-17.9048,-19.0137,-19.5037,-19.7078,-19.9076,0.4588,8.4737,0.0161,11.7783,-0.1471,1.277,0.905,0.047,-9.5053
10.2659,-18.5127,-19.6827,-20.164,-20.3506,-20.4796,0.4614,8.0191,-1.1931,13.61,0.5801,5.354,0.26,3.551,-11.459
9.8373,-17.7309,-18.9683,-19.52,-19.7625,-19.9501,0.542,8.8393,-0.4978,13.2606,0.5039,1.296,0.086,0.846,-10.3351
10.7817,-19.2453,-20.9983,-21.7281,-22.0685,-22.2841,0.7129,8.6847,-1.1645,12.9108,0.4143,4.501,0.67,3.755,-11.9462
9.3523,-16.736,-17.7776,-18.3288,-18.5728,-18.6732,0.5331,8.623,-0.5885,14.0393,0.8559,0.942,0.55,0.617,-9.9408
9.0966,-17.5495,-18.4747,-18.8374,-18.9295,-18.9289,0.3546,7.2919,-0.5208,11.5694,-0.3685,3.229,0.112,1.993,-9.6174
10.6883,-18.8666,-20.3962,-21.1055,-21.4451,-21.6749,0.6927,8.7693,-0.839,12.5512,-1.0119,3.654,0.636,4.239,-11.5273
10.7188,-18.8146,-20.3041,-21.0544,-21.4323,-21.6542,0.6757,8.7409,-1.1363,12.5917,-0.5159,3.886,0.517,3.496,-11.8551
10.9277,-18.8963,-20.8007,-21.5713,-21.9296,-22.1847,0.7269,9.0745,-1.1767,13.1237,-0.6287,3.368,1.0,1.781,-12.1044
10.1024,-18.6107,-19.782,-20.299,-20.4971,-20.6891,0.4983,8.1322,-0.1547,11.9817,0.5498,3.93,0.065,2.406,-10.2571
9.9911,-17.1556,-18.746,-19.4517,-19.7478,-19.9589,0.6565,8.3408,-1.7815,14.4441,1.4967,2.667,0.495,2.15,-11.7726
10.31,-17.8958,-19.5479,-20.2953,-20.6162,-20.8797,0.7299,8.8004,-1.4634,12.1407,0.6422,2.277,0.616,1.086,-11.7734
10.1069,-19.6786,-20.6907,-21.1387,-21.3171,-21.498,0.4222,8.0344,0.4162,12.2064,-0.3348,4.358,0.0,2.597,-9.6907
9.0432,-17.3241,-18.3034,-18.7112,-18.82,-19.1683,0.3705,7.8124,-0.5429,11.5624,-0.7771,1.646,0.03,0.983,-9.5861
10.4588,-17.7403,-19.5399,-20.2795,-20.6144,-20.8817,0.7074,8.9329,-1.1844,12.1738,-1.4946,2.548,0.68,3.693,-11.6432
10.4447,-18.032,-19.6836,-20.4494,-20.8056,-21.0616,0.712,9.3151,-1.4057,12.3019,1.021,1.494,0.566,1.251,-11.8504
10.0261,-17.1899,-18.9696,-19.6417,-19.8911,-20.1339,0.6668,8.7361,-1.4676,14.8797,1.3276,1.838,0.949,2.366,-11.4937
10.1403,-20.3002,-21.18,-21.5314,-21.5874,-21.6076,0.3009,7.9282,0.6367,12.2715,0.0653,5.105,0.214,3.143,-9.5036
9.7757,-17.7925,-18.7957,-19.3278,-19.5757,-19.8676,0.4797,8.2972,-0.2119,11.7654,-0.6877,2.336,0.397,1.814,-9.9876
9.9312,-18.2944,-19.1525,-19.6179,-19.8765,-19.9925,0.4083,7.6414,-0.3133,13.433,0.8045,5.622,0.184,3.85,-10.2445
10.6613,-18.3793,-19.9715,-20.7584,-21.1338,-21.4225,0.7064,8.9977,-0.7856,12.4326,-0.5119,2.812,0.54,2.432,-11.4469
9.678,-16.5613,-17.8378,-18.5346,-18.8646,-19.0137,0.6433,8.6835,-1.589,13.7867,1.2232,1.247,0.979,0.689,-11.267
9.9373,-18.4273,-19.5043,-20.0284,-20.2544,-20.4414,0.4962,8.6297,-0.0143,11.9133,-0.4084,1.802,0.531,1.133,-9.9516
9.439,-17.7278,-18.7144,-19.2136,-19.4196,-19.5687,0.498,7.9233,-0.3416,11.7197,0.1701,2.287,0.0,1.363,-9.7806
9.0889,-17.8602,-18.7462,-19.1169,-19.173,-19.4527,0.3377,7.933,-0.4123,11.6189,0.2928,1.511,0.214,1.03,-9.5012
10.2873,-17.845,-19.3746,-20.0712,-20.3508,-20.5716,0.6653,8.7838,-1.1785,12.0713,0.1871,2.295,0.926,3.269,-11.4658
9.6901,-18.3168,-19.2804,-19.7159,-19.9051,-20.0497,0.3947,8.4693,-0.0381,11.7901,-0.4565,1.686,0.428,1.3,-9.7282
10.6252,-19.9459,-21.0279,-21.4918,-21.6728,-21.8059,0.4026,8.169,0.3692,12.388,-0.3849,6.814,0.132,4.23,-10.256
9.4624,-17.8197,-18.87,-19.3115,-19.4726,-19.6358,0.438,7.1695,-0.4229,11.6875,-0.0154,5.637,0.057,3.396,-9.8853
10.9648,-18.9638,-20.6967,-21.4894,-21.8868,-22.2059,0.727,8.688,-0.5655,13.2182,0.4081,5.574,0.544,5.377,-11.5303
9.5351,-17.4187,-18.5585,-19.0617,-19.2757,-19.5414,0.4661,7.7253,-0.6146,11.6683,-0.6688,3.21,0.0,1.913,-10.1497
10.4204,-18.5424,-19.9426,-20.6186,-20.9635,-21.1845,0.5927,8.4515,0.6483,12.1866,-0.2046,3.912,0.136,2.404,-9.7721
10.086,-18.4441,-19.371,-19.9025,-20.151,-20.3133,0.4831,8.5597,0.0279,14.5556,1.0342,2.403,0.607,1.7,-10.0581
9.6239,-17.6585,-19.1545,-19.5754,-19.5924,-19.7535,0.3724,7.351,-0.4058,11.7247,0.5871,5.498,0.046,3.373,-10.0297
10.0043,-17.0764,-18.7995,-19.4974,-19.7638,-19.9275,0.6687,8.4073,-1.2573,14.7103,1.1144,2.516,0.459,1.588,-11.2616
10.9582,-19.1229,-20.7889,-21.5738,-21.9649,-22.208,0.709,8.6523,-1.3547,12.8042,-0.191,5.919,0.477,5.634,-12.3129
9.2186,-17.0237,-18.2073,-18.6162,-18.8206,-18.9146,0.3945,7.0413,-0.6628,11.5831,0.1464,4.91,0.065,3.025,-9.8814
10.4539,-18.339,-19.8697,-20.6073,-20.9428,-21.1816,0.713,9.3819,-1.1919,12.3231,-1.0408,1.416,0.917,1.709,-11.6458
8.456,-18.4395,-18.9386,-19.1484,-19.1973,-19.4166,0.158,6.9819,0.3296,14.3441,1.0505,2.248,0.088,1.419,-8.1264
10.3039,-17.7655,-19.437,-20.189,-20.5288,-20.7976,0.7209,8.8346,-1.5373,12.1273,0.9025,2.186,0.612,2.049,-11.8412
10.641,-18.9298,-20.5751,-21.3136,-21.6541,-21.8478,0.7097,8.5149,-1.5318,13.9663,0.7305,4.75,0.556,4.707,-12.1728
9.3407,-18.0781,-18.9528,-19.3322,-19.4585,-19.649,0.3435,7.6758,-0.1696,11.6612,-0.4345,2.721,0.069,1.623,-9.5103
10.6571,-18.5124,-20.1754,-20.9377,-21.27,-21.5785,0.7321,9.0212,-1.3004,12.4247,-0.6355,2.704,0.664,4.478,-11.9575
9.3484,-17.1591,-17.8867,-18.4541,-18.6796,-19.0997,0.5259,7.2908,-0.8206,11.6162,0.3593,4.343,0.256,2.857,-10.169
8.6735,-17.9621,-18.6403,-18.8552,-18.9143,-18.8896,0.2242,7.4396,0.0466,13.1449,-0.0285,1.61,0.367,1.08,-8.6269
9.3999,-17.4676,-18.5328,-19.0035,-19.2006,-19.3323,0.4633,8.8056,-0.4408,11.6492,-0.5852,0.798,0.803,0.843,-9.8407
10.1065,-17.6429,-19.176,-19.8823,-20.1992,-20.4231,0.6937,8.5528,-0.7681,14.2288,1.0191,2.427,0.101,1.5,-10.8746
10.6312,-18.7127,-20.3135,-21.0491,-21.3835,-21.5642,0.7107,8.5812,-1.257,13.4626,0.5652,4.403,0.425,3.941,-11.8882
10.525,-18.1709,-19.9502,-20.7094,-21.0621,-21.2918,0.742,8.7293,-1.2448,14.0346,1.3319,3.151,0.528,2.634,-11.7698
10.8071,-19.2766,-20.9126,-21.6101,-21.9229,-22.1252,0.6803,8.7737,-0.8266,12.7976,0.2383,4.25,0.56,3.204,-11.6337
10.5848,-18.9042,-20.0904,-20.7109,-20.9812,-21.196,0.5297,8.9034,0.4529,12.1747,-0.1488,2.869,0.365,2.176,-10.1319
9.2732,-17.3528,-18.719,-19.1386,-18.8189,-19.3515,0.4015,6.8401,-0.7712,11.6678,0.3695,6.609,0.053,4.076,-10.0444
9.9856,-17.0223,-18.7013,-19.4268,-19.755,-20.019,0.7074,9.788,-1.762,13.767,0.4129,0.523,0.765,0.615,-11.7476
9.6756,-17.6374,-18.471,-19.0042,-19.2262,-19.2803,0.4809,7.9017,-0.7369,11.6766,0.4342,3.098,0.132,1.904,-10.4125
9.722,-17.451,-18.3483,-18.9577,-19.2257,-19.4813,0.5688,8.3057,-0.3987,12.5483,0.2924,2.067,0.584,2.201,-10.1207
10.242,-18.6693,-19.8041,-20.4255,-20.7496,-20.92,0.5597,8.4221,0.0158,12.0645,0.0806,3.342,0.023,2.017,-10.2262
8.9419,-17.9319,-18.6466,-18.8485,-18.8469,-18.6754,0.192,7.0917,-1.5363,11.4953,-0.7566,3.391,0.16,2.138,-10.4782
9.4597,-17.8385,-18.9611,-19.4227,-19.5788,-19.8064,0.4352,7.6971,-0.2926,11.7306,0.3059,3.072,0.053,1.843,-9.7523
10.0092,-19.1874,-20.2055,-20.6377,-20.8082,-20.9622,0.4025,8.0924,-0.5724,12.0235,-0.5095,3.626,0.0,2.16,-10.5816
10.0489,-17.3172,-18.9137,-19.6196,-19.9035,-20.1772,0.7033,8.9145,-1.2166,13.402,0.7597,1.502,0.438,1.278,-11.2655
10.7305,-18.9401,-20.6396,-21.4027,-21.7458,-22.0276,0.7317,8.6228,-1.1548,12.8747,0.3674,4.623,0.852,5.759,-11.8853
9.9068,-17.2143,-18.4996,-19.2198,-19.5184,-19.8018,0.6697,8.7254,-1.1642,11.8488,0.1287,1.562,0.72,1.425,-11.071
10.4428,-17.8726,-19.5966,-20.369,-20.7336,-20.9077,0.7224,8.6286,-1.4821,15.1684,1.3926,3.208,0.495,3.175,-11.9249
9.6158,-17.1564,-18.2307,-18.8311,-19.1146,-19.4037,0.5875,8.1595,-0.8297,11.6758,0.0524,2.087,0.391,1.564,-10.4455
10.1964,-17.3144,-18.9015,-19.6426,-19.9837,-20.2212,0.7163,8.9682,-1.6528,12.5267,0.2898,1.679,0.535,2.161,-11.8492
9.9775,-17.2117,-18.689,-19.3798,-19.6785,-19.81,0.6675,8.5624,-1.6536,15.2306,1.8148,2.04,0.559,1.762,-11.6311
9.001,-17.4089,-18.3892,-18.6833,-18.6826,-18.7912,0.2763,7.3041,-0.5084,11.4975,0.3081,2.829,0.175,1.793,-9.5094
11.0654,-19.2343,-20.9646,-21.7515,-22.1222,-22.3976,0.7132,8.8012,0.0982,13.1042,-0.4562,5.447,0.408,4.85,-10.9672
9.517,-17.3907,-18.5304,-19.0484,-19.257,-19.511,0.4886,8.1989,-0.4216,14.1855,0.972,1.835,0.001,1.094,-9.9386
9.541,-18.0751,-19.1289,-19.5305,-19.5778,-19.727,0.3943,7.3427,-0.5769,11.7135,-0.6419,5.103,0.106,3.147,-10.1179
10.4443,-18.1103,-19.8435,-20.6082,-20.9776,-21.2378,0.7107,9.0788,-1.4456,15.2306,2.4773,1.924,0.67,2.165,-11.8899
10.3034,-17.455,-19.0981,-19.8654,-20.2168,-20.5297,0.7104,8.9457,-1.1578,12.0671,0.1929,2.002,0.538,1.637,-11.4612
10.9642,-19.2184,-21.0163,-21.7356,-22.0925,-22.3036,0.7098,8.9019,-1.0148,12.8813,-0.0723,4.124,0.559,5.129,-11.979
9.4036,-18.2909,-19.1846,-19.5363,-19.6505,-19.7629,0.3274,7.5603,-0.1134,11.6849,-0.7332,3.383,0.125,2.062,-9.517
9.5755,-18.2293,-19.3237,-19.7625,-19.8326,-19.9122,0.4341,7.8049,-0.1805,11.7631,-0.8151,3.064,0.0,1.825,-9.756
10.6394,-18.9372,-20.2197,-20.8618,-21.1702,-21.4123,0.5776,8.8276,0.6875,12.285,-0.2888,3.351,0.358,2.899,-9.9519
9.5059,-18.4194,-19.4012,-19.8008,-19.8805,-19.9766,0.4234,7.6171,-0.0807,12.4551,-0.0452,3.512,0.0,2.093,-9.5866
9.2138,-18.4972,-19.3552,-19.5656,-19.6017,-19.6138,0.1604,6.9609,0.1129,11.6679,-0.8125,5.499,0.008,3.287,-9.1009
8.6835,-16.6567,-17.4949,-17.8184,-17.9633,-18.047,0.3421,7.6274,-0.876,11.3903,0.3625,1.346,0.0,0.802,-9.5595
9.9338,-17.8093,-19.1319,-19.6683,-19.8505,-20.0385,0.516,8.2192,-0.5478,14.1019,0.4883,2.906,0.096,1.824,-10.4816
9.6693,-16.6805,-17.998,-18.6464,-18.9318,-19.1327,0.5736,8.6664,-0.721,11.69,1.2045,1.254,0.695,0.944,-10.3903
10.8094,-18.8264,-20.5361,-21.3096,-21.6732,-21.9542,0.746,9.0254,-1.1496,12.976,0.2553,3.212,0.573,4.048,-11.959
9.5172,-16.2939,-17.7049,-18.3476,-18.6821,-18.7968,0.6146,8.442,-1.439,13.3267,0.1492,1.367,0.809,1.338,-10.9562
10.0161,-17.034,-18.7315,-19.4742,-19.7415,-20.0333,0.7031,8.5565,-1.8317,11.901,-0.1371,2.131,0.224,1.619,-11.8478
10.0538,-17.2061,-18.653,-19.4033,-19.7738,-20.0617,0.6705,8.7797,-0.5473,11.9146,0.0541,1.735,0.277,1.266,-10.6011
10.4144,-17.9948,-19.4282,-20.1971,-20.6008,-20.9095,0.6705,8.016,-0.4242,14.8208,0.5123,6.34,0.137,4.027,-10.8386
10.7594,-18.9972,-20.5451,-21.2512,-21.5914,-21.8245,0.6791,8.3982,-0.7301,13.5661,0.852,6.039,0.318,4.969,-11.4895
9.0012,-17.6301,-18.4015,-18.7542,-18.7719,-18.8709,0.3306,7.4461,-0.4743,14.8112,0.1257,2.394,0.002,1.428,-9.4755
8.4428,-15.0495,-16.0779,-16.5387,-16.7077,-16.8633,0.4622,7.9436,-1.562,12.3055,0.1859,0.706,0.226,0.444,-10.0048
9.1906,-17.5143,-18.4794,-18.8458,-19.02,-19.0049,0.366,7.3391,-0.5595,11.5868,-0.2051,3.413,0.017,2.058,-9.7501
10.1022,-17.1076,-18.5347,-19.3505,-19.7627,-20.0346,0.7015,8.7394,-0.7875,11.9409,0.3399,1.948,0.447,1.46,-10.8897
9.6092,-17.8766,-19.0211,-19.4479,-19.5607,-19.7446,0.3943,7.6916,-0.4267,11.701,-0.2402,3.672,0.005,2.192,-10.0359
10.4261,-17.4215,-18.5832,-19.1551,-19.4345,-19.5921,0.5163,9.5367,-0.7471,13.3017,0.5481,1.934,0.362,2.217,-11.1732
10.6651,-18.4251,-20.1831,-20.9618,-21.326,-21.6149,0.7407,9.4422,-0.7906,12.5969,0.1958,1.707,0.689,1.922,-11.4557
8.9348,-15.3405,-16.6577,-17.199,-17.4408,-17.5646,0.5467,7.4858,-1.6775,14.2979,1.147,2.044,0.196,1.38,-10.6123
9.4604,-17.8363,-18.8455,-19.2606,-19.3932,-19.5034,0.4021,7.3481,-0.4905,11.6637,-0.278,4.529,0.257,2.935,-9.9509
9.6726,-19.0752,-20.0235,-20.3633,-20.5043,-20.6217,0.343,7.9935,-0.1606,13.4638,1.1509,2.68,0.602,2.625,-9.8332
9.8694,-17.2423,-18.6283,-19.2402,-19.5546,-19.6734,0.5813,8.6412,-0.7567,11.8168,-0.1477,1.414,0.818,0.512,-10.6261
